"issn","name","main.url","type","ind.url"
"1940-9893","Scientific Research Publishing","http://www.scirp.org/","publisher","http://www.scirp.org/journal/CategoryOfJournal.aspx?CategoryID=2"
"1942-4302","International Agency for Development of Culture, Education and Science","http://iadces.com/","publisher","https://iadces.com/"
"1943-7897","International Agency for Development of Culture, Education and Science","http://iadces.com/","publisher","https://iadces.com/"
"1944-592X","The Institute for Business and Finance Research","http://www.theibfr.com/","publisher","http://www.theibfr.com/journal.htm"
"1945-2977","International Academy of Business & Economics","http://www.iabe.org/","publisher","http://ejbr-journal.org/domains/EJBR-JOURNAL/Default.aspx"
"1947-394X","Scientific Research Publishing","http://www.scirp.org/","publisher","http://www.scirp.org/journal/CategoryOfJournal.aspx?CategoryID=6"
"1998-6041","Business Perspectives","http://businessperspectives.org/","publisher","https://businessperspectives.org/journals/environmental-economics?category_id=30"
"2027-7431","Contemporary Sociological Global Review","http://www.csgr.syllabapress.us/index.html","ind_journal","http://www.csgr.syllabapress.us/index.html"
"2028-2508","Journal of Materials and Environmental Science","http://www.jmaterenvironsci.com/","ind_journal","http://www.jmaterenvironsci.com/"
"2039-9340","Mediterranean Center of Social and Educational Research","http://mcser.org/","publisher","http://www.mcser.org/"
"2041-3890","Maxwell Scientific Organization","http://maxwellsci.com/jlist.php","publisher","http://maxwellsci.com/jp/j2p?jid=AJAS"
"2041-9031","WIT Press","http://www.witpress.com/","publisher","https://www.witpress.com/journals/sse"
"2045-7057","International Journal of Multidisciplinary Sciences and Engineering","http://www.ijmse.org/","ind_journal","http://www.ijmse.org/"
"2046-0554","WIT Press","http://www.witpress.com/","publisher","https://www.witpress.com/journals/cmem"
"2047-2862","Academy of Business & Retail Management","http://www.abrmr.com/","publisher","http://www.abrmr.com/index.php?view=conference_proceddings"
"2047-4938","International Journal of Computer Science and Information Security","https://sites.google.com/site/ijcsis/","ind_journal","https://sites.google.com/site/ijcsis/google-scholar"
"2048-125X","British Journal of Economics, Finance and Management Sciences","http://www.ajournal.co.uk/BJEFM.htm","ind_journal","http://www.ajournal.co.uk/BJEFM.htm"
"2052-434X","Herbert Open Access Journals","http://www.hoajonline.com/","publisher","http://www.hoajonline.com/hematolleuk"
"2053-6623","Herbert Open Access Journals","http://www.hoajonline.com/","publisher","http://www.hoajonline.com/transplant"
"2054-4723","Herbert Open Access Journals","http://www.hoajonline.com/","publisher","http://www.hoajonline.com/psychology"
"2054-720X","Herbert Open Access Journals","http://www.hoajonline.com/","publisher","http://www.hoajonline.com/musculoskeletal"
"2055-0286","Society for Science and Education United Kingdom","http://scholarpublishing.org/index.php/index","publisher","http://scholarpublishing.org/index.php/ASSRJ/user/register"
"2073-607X","International Journal of Communication Networks and Information Security","http://www.ijcnis.org/","ind_journal","http://www.ijcnis.org/index.php/ijcnis"
"2074-0875","AENSI","http://www.aensiweb.com/index.html","publisher","http://www.aensiweb.com/GJBSM/"
"2075-0161","MECS","http://www.mecs-press.org/","publisher","http://www.mecs-press.org/"
"2075-6240","ScienceFlora","http://scienceflora.org/","publisher","http://scienceflora.org/journals.php"
"2075-7107","International Journal of Academic Research","http://www.eu-print.org/ilk.php","publisher","http://www.eu-print.org/orta.php?go=ijar"
"2076-0930","International Journal of Communication Networks and Information Security","http://www.ijcnis.org/","ind_journal","http://www.ijcnis.org/index.php/ijcnis"
"2078-2462","Business Perspectives","http://businessperspectives.org/","publisher","https://businessperspectives.org/journals/insurance-markets-and-companies-analyses-and-actuarial-computations?category_id=30"
"2079-8407","International Journal of Computer Science and Information Security","https://sites.google.com/site/ijcsis/","ind_journal","https://sites.google.com/site/ijcsis/google-scholar"
"2090-4231","Textroad Journals","http://www.textroad.com/","publisher","http://www.textroad.com/About%20Us.html"
"2090-4983","Ashdin Publishing","http://www.ashdin.com/","publisher","http://www.ashdin.com/journals/ij/"
"2090-7923","Ashdin Publishing","http://www.ashdin.com/","publisher","http://www.ashdin.com/journals/jem/"
"2090-8334","Ashdin Publishing","http://www.ashdin.com/","publisher","http://www.ashdin.com/journals/jdar/"
"2090-8423","Natural Sciences Publishing Corporation","http://www.naturalspublishing.com/index.asp","publisher","http://www.naturalspublishing.com/show.asp?JorID=3&pgid=0"
"2090-9535","Natural Sciences Publishing Corporation","http://www.naturalspublishing.com/index.asp","publisher","http://www.naturalspublishing.com/show.asp?JorID=12&pgid=0"
"2090-9594","Natural Sciences Publishing Corporation","http://www.naturalspublishing.com/index.asp","publisher","http://www.naturalspublishing.com/show.asp?JorID=8&pgid=0"
"2141-2839","International Journal of Engineering, Science and Technology","http://www.ijest-ng.com/","ind_journal","http://www.ijest-ng.com/"
"2146-4405","Econjournals","http://www.econjournals.com/index.php/index","publisher","http://www.econjournals.com/index.php/index"
"2146-8311","Journal of Environmental and Occupational Science","http://www.jenvos.com/","ind_journal","http://www.jenvos.com/"
"2146-8397","Journal of Intercultural Ethnopharmacology","http://www.jicep.com/","ind_journal","http://www.jicep.com/"
"2153-2257","European Journal of Chemistry","http://www.eurjchem.com/index.php/eurjchem","ind_journal","http://www.eurjchem.com/index.php/eurjchem"
"2153-649X","International Journal of Research in Computer Science","http://www.ijorcs.org/","ind_journal","http://www.ijorcs.org/manuscript/id/87/dadmehr-rahbari/help-the-genetic-algorithm-to-minimize-the-urban-traffic-on-intersections"
"2157-9393","The Clute Institute","http://www.cluteinstitute.com/","publisher","https://www.cluteinstitute.com/journals/"
"2158-5563","Association of Computer Electronics and Electrical Engineers","http://www.theaceee.org/","publisher","http://www.theaceee.org/journals_index.html"
"2158-7000","Scientific Research Publishing","http://www.scirp.org/","publisher","http://www.scirp.org/journal/CategoryOfJournal.aspx?CategoryID=2"
"2158-7019","Scientific Research Publishing","http://www.scirp.org/","publisher","http://www.scirp.org/journal/CategoryOfJournal.aspx?CategoryID=2"
"2159-4627","Scientific Research Publishing","http://www.scirp.org/","publisher","http://www.scirp.org/journal/CategoryOfJournal.aspx?CategoryID=9"
"2160-729X","Hans Publishers, Inc.","http://www.hanspub.org/","publisher","https://www.hanspub.org/AllSubjects.aspx"
"2161-6728","Scientific Research Publishing","http://www.scirp.org/","publisher","http://www.scirp.org/journal/CategoryOfJournal.aspx?CategoryID=1"
"2161-7546","Scientific Research Publishing","http://www.scirp.org/","publisher","http://www.scirp.org/journal/CategoryOfJournal.aspx?CategoryID=5"
"2162-2434","Scientific Research Publishing","http://www.scirp.org/","publisher","http://www.scirp.org/journal/CategoryOfJournal.aspx?CategoryID=2"
"2162-6391","Journal of Medical Research and Practice","http://jmrp.info/index.php/jmrp","ind_journal","http://jmrp.info/index.php/jmrp"
"2162-9455","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=104"
"2163-1115","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=103"
"2163-1433","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=112"
"2163-1573","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=105"
"2163-159X","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=106"
"2163-1867","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=112"
"2163-1905","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=106"
"2163-1921","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=115"
"2163-2316","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=101"
"2163-2413","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=106"
"2163-260X","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=109"
"2163-2677","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=115"
"2163-9353","Scientific Research Publishing","http://www.scirp.org/","publisher","http://www.scirp.org/journal/CategoryOfJournal.aspx?CategoryID=9"
"2165-4050","The Science and Information Organization","http://thesai.org/","publisher","http://thesai.org/Publications"
"2165-4328","Scientific Research Publishing","http://www.scirp.org/","publisher","http://www.scirp.org/journal/CategoryOfJournal.aspx?CategoryID=9"
"2165-8455","Internet Scientific Publications","http://www.ispub.com/","publisher","http://ispub.com/IJHA"
"2166-5451","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=114"
"2166-5966","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=112"
"2166-6113","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=115"
"2167-7247","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=112"
"2167-7328","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=104"
"2167-7344","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=112"
"2168-3794","World Scholars","http://wscholars.com/","publisher","http://wscholars.com/index.php/ajtr"
"2168-7315","West East Institute","http://www.westeastinstitute.com/","publisher","http://www.westeastinstitute.com/viennabus1/"
"2169-3439","Scientific Research Publishing","http://www.scirp.org/","publisher","http://www.scirp.org/journal/CategoryOfJournal.aspx?CategoryID=3"
"2169-9720","Scientific Research Publishing","http://www.scirp.org/","publisher","http://www.scirp.org/journal/CategoryOfJournal.aspx?CategoryID=7"
"2200-9833","International Interdisciplinary Journal of Scientific Research","http://www.iijsr.org/","ind_journal","http://www.iijsr.org/"
"2218-676X","AME Publishing Company","http://www.amepc.org/","publisher","http://www.amepc.org/"
"2219-6803","AME Publishing Company","http://www.amepc.org/","publisher","http://www.amepc.org/"
"2221-2590","International Foundation for Research and Development","http://www.ifrnd.org/","publisher","https://www.ifrnd.org/main/journals/JEVR/"
"2222-4254","International Journals of Research Papers","http://gssrr.org/","publisher","http://gssrr.org/index.php?journal=JournalOfBasicAndApplied&page=index"
"2222-9833","ARPN Journal of Systems and Software","http://www.scientific-journals.org/","ind_journal","http://www.scientific-journals.org/"
"2224-4336","AME Publishing Company","http://www.amepc.org/","publisher","http://www.amepc.org/"
"2224-4778","AME Publishing Company","http://www.amepc.org/","publisher","http://www.amepc.org/"
"2224-8358","Arabian Group of Journals","http://www.arabianjbmr.com/index.php","publisher","http://www.arabianjbmr.com/index.php"
"2225-319X","AME Publishing Company","http://www.amepc.org/","publisher","http://www.amepc.org/"
"2229-3795","Integrated Publishing Association","http://www.ipublishing.co.in/","publisher","http://www.ipublishing.co.in/ajmr.html"
"2229-4104","Sri Krishna International Research & Educational Consortium","http://skirec.org/index","publisher","http://skirec.org/"
"2229-6948","ICTACT Journal","http://www.ictactjournals.in/index.aspx","publisher","http://www.ictactjournals.in/IJCT/Vol8Issue1.aspx"
"2231-4245","IJRCM","http://ijrcm.org.in/","publisher","http://ijrcm.org.in/"
"2231-4784","ScienceDomain International","http://www.sciencedomain.org/","publisher","http://www.sciencedomain.org/announcement/index-medicus-selected-15-sdi-journals"
"2231-5101","ScienceFlora","http://scienceflora.org/","publisher","http://scienceflora.org/journals.php"
"2231-685X","International Journal of Current Research and Review","http://www.ijcrr.com/current_issue.html","ind_journal","http://www.ijcrr.com/resource/page/show48f648f6.html?href=%23"
"2233-9299","Convergence Information Society","http://www.globalcis.org/eng/","publisher","http://www.globalcis.org/eng/publications.html"
"2240-0524","Mediterranean Center of Social and Educational Research","http://mcser.org/","publisher","http://www.mcser.org/"
"2241-0384","Scienpress Ltd.","http://www.scienpress.com/Default.asp","publisher","http://www.scienpress.com/journal_focus.asp?main_id=68&Sub_id=IV&Issue=238127"
"2249-4502","Science Instinct Publications","http://www.sciipub.com/","publisher","http://www.sciipub.com/"
"2249-5770","International Journal of Research in Mechanical Engineering and Technology","http://www.ijrmet.com/","ind_journal","http://www.ijrmet.com/"
"2249-9571","International Journal of Health Sciences and Research","http://www.ijhsr.org/","ind_journal","http://www.ijhsr.org/"
"2250-0014","Trans Stellar","http://www.tjprc.org/index.php","publisher","http://www.tjprc.org/index.php"
"2250-1088","Bonfring","http://www.bonfring.org/","publisher","http://bonfring.org/journal/"
"2250-3153","International Journal of Scientific and Research Publications","http://www.ijsrp.org/","ind_journal","http://www.ijsrp.org/"
"2251-7820","SJournals","http://sjournals.com/","publisher","http://sjournals.com/index.php/AA/index"
"2276-8572","Science Journal Publication","http://www.sjpub.org/","publisher","http://www.sjpub.org/journals.html"
"2277-3312","Scholar Science Journals","http://www.ssjournals.com/","publisher","http://www.ssjournals.com/index.php/ijpr/issue/archive"
"2278-2540","International Journal of Latest Technology in Engineering, Management & Applied Science","http://www.ijltemas.in/","ind_journal","http://www.ijltemas.in/"
"2278-4721","Research Inventy International Journal of Engineering and Science","http://www.researchinventy.com/index.html","ind_journal","http://www.researchinventy.com/index.html"
"2278-7763","International Journal of Advancements in Research & Technology ","http://www.ijoart.org/","ind_journal","http://www.ijoart.org/"
"2281-3993","Mediterranean Center of Social and Educational Research","http://mcser.org/","publisher","http://www.mcser.org/"
"2281-4612","Mediterranean Center of Social and Educational Research","http://mcser.org/","publisher","http://www.mcser.org/"
"2287-1934","Convergence Information Society","http://www.globalcis.org/eng/","publisher","http://www.globalcis.org/eng/publications.html"
"2291-8639","ETA Maths Journals","http://etamaths.com/","publisher","http://etamaths.com/index.php/ijaa"
"2301-3567","International Journal of Human Resource and Procurement","http://www.ijsse.org/index.php?option=com_content&view=article&id=69&Itemid=68","ind_journal","http://joebm.com/"
"2301-3745","Journal of Industrial and Intelligent Information","http://www.jiii.org/","ind_journal","http://www.jiii.org/"
"2301-3788","Gyancity Research Lab Private Limited","http://gyancity.com/","publisher","http://gyancity.com/journals.html"
"2305-0012","Society of Digital Information and Wireless Communications","http://sdiwc.net/","publisher","http://sdiwc.net/ijcsdf/"
"2305-9249","Centre of Excellence for Scientific & Research Journalism ","http://www.centreofexcellence.net/","publisher","http://www.centreofexcellence.net/J/JSS/JSS%20Mainpage.htm"
"2306-6474","Scientific Perspectives Publishing","http://waprogramming.com/index.php","publisher","http://waprogramming.com/index.php?action=journalsbysubject"
"2306-8515","Sensors & Transducers Journal","http://www.sensorsportal.com/HTML/DIGEST/Journal_Subscription.htm","ind_journal","http://www.sensorsportal.com/HTML/DIGEST/Journal_Subscription.htm"
"2307-9584","ABC Journals","http://www.abcjournals.net/","publisher","http://www.abcjournals.net/"
"2308-5460","International Journal of English Language & Translation Studies","http://eltsjournal.org/","ind_journal","http://eltsjournal.org/"
"2310-2845","Research Academy of Social Sciences","http://www.rassweb.com/","publisher","http://www.rassweb.com/details-ms/"
"2310-3140","Research Academy of Social Sciences","http://www.rassweb.com/","publisher","http://www.rassweb.com/details-ee/"
"2310-4945","Academy of Business & Scientific Research","http://www.absronline.org/","publisher","http://absronline.org/journals/"
"2311-052X","Synergy Publishers","http://www.synergypublishers.com/","publisher","http://www.synergypublishers.com/journal-of-cardiology-and-therapeutics/"
"2312-0088","Science Signpost Publishing Inc.","http://www.ss-pub.org/","publisher","http://www.ss-pub.org/"
"2312-122X","ACT Publishing","http://www.ghrnet.org/","publisher","http://www.ghrnet.org/"
"2313-1462","ACT Publishing","http://www.ghrnet.org/","publisher","http://www.ghrnet.org/"
"2313-3759","International Journal of Scientific Research and Innovative Technology","http://www.ijsrit.com/","ind_journal","http://www.ijsrit.com/"
"2313-769X","Human Resource Management Academic Research Society","http://hrmars.com/index.php?page=our%20journals%20f","publisher","http://hrmars.com/index.php/pages/detail/IJAREG"
"2314-4564","Natural Sciences Publishing Corporation","http://www.naturalspublishing.com/index.asp","publisher","http://www.naturalspublishing.com/show.asp?JorID=44&pgid=0"
"2315-6147","Scholarly Journals","http://scholarly-journals.com/index.htm","publisher","http://scholarly-journals.com/journals.htm"
"2319-4510","Trans Stellar","http://www.tjprc.org/index.php","publisher","http://www.tjprc.org/index.php"
"2319-6718","International Journal of Pharmaceutical Science Invention","http://www.ijpsi.org/","ind_journal","http://www.ijpsi.org/"
"2319-6734","Invention Journals","http://inventionjournals.org/","publisher","http://inventionjournals.org/"
"2319-7692","International Journal of Current Microbiology and Applied Sciences","http://www.ijcmas.com/","ind_journal","http://www.ijcmas.com/"
"2319-7935","Tactful Management Research Journal","http://tmgt.lsrj.in/","ind_journal","http://tmgt.lsrj.in/"
"2319-7943","Tactful Management Research Journal","http://tmgt.lsrj.in/","ind_journal","http://tmgt.lsrj.in/"
"2320-7078","International Journal of Multidisciplinary Education and Research","http://www.newresearchjournal.com/","ind_journal","http://www.newresearchjournal.com/"
"2321-0869","Engineering Research Publication","https://www.erpublication.org/","publisher","https://www.erpublication.org/ijetr/page/home"
"2321-2454","Asian Online Journals","http://www.ajouronline.com/","publisher","http://www.ajouronline.com/index.php/AJEEL/issue/view/221"
"2321-2462","Asian Online Journals","http://www.ajouronline.com/","publisher","http://www.ajouronline.com/index.php/AJET"
"2321-3086","World Journal of Pharmaceutical Sciences ","http://www.wjpsonline.org/","ind_journal","http://www.wjpsonline.org/"
"2321-3965","Asian Journal of Pharmaceutical and Health Sciences","http://ajphs.com/","ind_journal","http://ajphs.com/"
"2321-645X","International Journal of Application or Innovation in Engineering & Management","http://www.ijaiem.org/","ind_journal","http://www.ijaiem.org/"
"2321-7308","International Journal of Research in Engineering and Technology","http://ijret.org/","ind_journal","https://ijret.org/"
"2324-6537","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=111"
"2326-1064","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=112"
"2326-1153","Scientific & Academic Publishing","http://www.sapub.org/journal/index.aspx","publisher","http://www.sapub.org/journal/journalsList.aspx?SubjectID=112"
"2328-2355","American Society of Science and Engineering","http://www.as-se.org/","publisher","http://www.as-se.org/scpt/"
"2328-3505","Academe Research Journals","http://www.academeresearchjournals.org/","publisher","http://www.academeresearchjournals.org/journal/ijbr/home"
"2328-7276","Science and Education","http://www.sciepub.com/portal/Home","publisher","http://www.sciepub.com/portal/journals"
"2331-1878","World Science Research Journals","http://www.wsrjournals.org/","publisher","http://www.wsrjournals.org/journal/wjeps/archive/december-2015-vol.-3-(4)/Analysis-of-solvent-effects-on-the-reactivity-of-carboxylic-acids-with-diazodiphenylmethane-using-Catalans-and-Krygowski-Fawcetts-approaches"
"2331-1967","Scientific Research Publishing","http://www.scirp.org/","publisher","http://www.scirp.org/journal/CategoryOfJournal.aspx?CategoryID=9"
"2331-2076","Scientific Research Publishing","http://www.scirp.org/","publisher","http://www.scirp.org/journal/CategoryOfJournal.aspx?CategoryID=3"
"2331-4974","Academics World","http://academicsworld.org/","publisher","http://www.academicsworld.org/publication.php"
"2332-0311","Academic Organization for Advancement of Strategic and International Studies","http://www.academicoasis.org/","publisher","http://www.academicoasis.org/journals/jaabr/"
"2332-4104","Avens Publishing Group","http://www.avensonline.org/","publisher","http://www.avensonline.org/journals/"
"2332-4139","Avens Publishing Group","http://www.avensonline.org/","publisher","http://www.avensonline.org/journals/"
"2332-5968","Scientific Research Publishing","http://www.scirp.org/","publisher","http://www.scirp.org/journal/CategoryOfJournal.aspx?CategoryID=3"
"2332-7634","macroJournals","http://macrojournals.com/home","publisher","http://macrojournals.com/journals/the_journal_of_macrotrends_in_health_and_medicine"
"2333-0643","Science and Education","http://www.sciepub.com/portal/Home","publisher","http://www.sciepub.com/portal/journalbysubject"
"2333-0678","Science and Education","http://www.sciepub.com/portal/Home","publisher","http://www.sciepub.com/portal/journals"
"2333-438X","Science and Education","http://www.sciepub.com/portal/Home","publisher","http://www.sciepub.com/portal/journals"
"2333-4533","Science and Education","http://www.sciepub.com/portal/Home","publisher","http://www.sciepub.com/portal/journals"
"2333-4592","Science and Education","http://www.sciepub.com/portal/Home","publisher","http://www.sciepub.com/portal/journalbysubject"
"2333-4606","Science and Education","http://www.sciepub.com/portal/Home","publisher","http://www.sciepub.com/portal/journals"
"2333-4835","Science and Education","http://www.sciepub.com/portal/Home","publisher","http://www.sciepub.com/portal/journals"
"2333-4886","Science and Education","http://www.sciepub.com/portal/Home","publisher","http://www.sciepub.com/portal/journals"
"2333-9195","Ethan Publishing Company","http://www.ethanpublishing.com/","publisher","http://www.ethanpublishing.com/index.php?m=content&c=index&a=lists&catid=11"
"2345-0193","Scientia Socialis","http://www.scientiasocialis.lt/?q=node/5","publisher","http://www.scientiasocialis.lt/bjcem/"
"2345-234X","Transaction Series on Engineering Sciences and Technologies","http://www.tsest.org/","publisher","http://www.tsest.org/index.php/TCMS"
"2345-2633","Journal of Social Issues & Humanities","http://www.journalsih.com/index.html","ind_journal","http://www.journalsih.com/index.html"
"2347-5374","Scholars Academic and Scientific Publishers","http://saspublisher.com/","publisher","http://saspublisher.com/journals/"
"2348-0319","International Journal of Innovative and Applied Research","http://journalijiar.com/","ind_journal","http://www.journalijiar.com/"
"2348-7941","International Journal of Mosquito Research","http://dipterajournal.com/","ind_journal","http://www.dipterajournal.com/"
"2348-8875","Scholars Academic and Scientific Publishers","http://saspublisher.com/","publisher","http://saspublisher.com/journals/"
"2349-0330","ARC Journals","https://www.arcjournals.org/","publisher","https://www.arcjournals.org/journals-by-title"
"2349-0373","ARC Journals","https://www.arcjournals.org/","publisher","https://www.arcjournals.org/journals-by-title"
"2349-2031","Research & Analysis Journals","http://www.rajournals.in/","publisher","http://www.rajournals.in/index.php/our-other-journals"
"2354-2527","Merit Research Journals","http://meritresearchjournals.org/index.htm","publisher","http://meritresearchjournals.org/fst/index.htm"
"2356-5926","International Journal of Humanities and Cultural Studies","http://www.ijhcs.com/index.php/ijhcs","ind_journal","http://www.ijhcs.com/index.php/ijhcs"
"2367-4806","Hikari Ltd.","http://www.m-hikari.com/","publisher","http://www.m-hikari.com/asms/index.html"
"2372-0956","Symbiosis ","http://symbiosisonlinepublishing.com/index.php","publisher","https://symbiosisonlinepublishing.com/index.php"
"2372-3092","Scientific Online Publishing","http://www.scipublish.com/","publisher","http://www.scipublish.com/journals"
"2373-4345","MedCrave","http://medcraveonline.com/","publisher","http://medcraveonline.com/journals"
"2373-6372","MedCrave","http://medcraveonline.com/","publisher","http://medcraveonline.com/journals"
"2373-6437","MedCrave","http://medcraveonline.com/","publisher","http://medcraveonline.com/journals"
"2373-843X","Scientific Online Publishing","http://www.scipublish.com/","publisher","http://www.scipublish.com/journals"
"2374-6351","Scientific Online Publishing","http://www.scipublish.com/","publisher","http://www.scipublish.com/journals"
"2377-4290","MedCrave","http://medcraveonline.com/","publisher","http://medcraveonline.com/journals"
"2379-9617","Scientific Online Publishing","http://www.scipublish.com/","publisher","http://www.scipublish.com/journals"
"2384-7344","Science Web Publishing","http://www.sciencewebpublishing.net/","publisher","http://www.sciencewebpublishing.net/"
"2394-1685","International Journal of Multidisciplinary Education and Research","http://www.newresearchjournal.com/","ind_journal","http://www.newresearchjournal.com/"
"2394-1693","International Journal of Multidisciplinary Education and Research","http://www.newresearchjournal.com/","ind_journal","http://www.newresearchjournal.com/"
"2394-336X","Scholedge R&D Center","http://thescholedge.org/","publisher","http://thescholedge.org/"
"2409-4285","International Journal of Computer Science and Software Engineering","http://ijcsse.org/","ind_journal","http://ijcsse.org/"
"2411-5681","International Journal of Education and Research","http://www.ijern.com/index.php","ind_journal","http://www.ijern.com/index.php"
